essay_id,src,topic
63529F7E789A,persuade-only,10
D1B30FD65680,persuade-only,10
37F8B88248A3,persuade-only,10
853F856CA64C,persuade-only,10
62C57C524CD2,persuade-only,10
112ECA514F8B,persuade-only,10
888EFFEEF4A6,persuade-only,10
A2B5E762A740,persuade-only,10
F47A4FDF687E,persuade-only,10
48BC63AF08BB,persuade-only,10
1A3CF2F34B5B,persuade-only,10
3CFA497859E6,persuade-only,10
4288F88C8D15,persuade-only,10
F39A10D394F2,persuade-only,10
A7036C8E5E6E,persuade-only,10
C82BB4F87265,persuade-only,10
1556FDEA70E3,persuade-only,10
14CC75D0E9D0,persuade-only,10
387D12FE2D94,persuade-only,10
CBB4FB668826,persuade-only,10
F6E5E7C080A5,persuade-only,10
8CA7DA405671,persuade-only,10
0306244BF63F,persuade-only,10
787BA22FD1CF,persuade-only,10
54B02D438BA3,persuade-only,10
40FDE82C864D,persuade-only,10
9B9380760425,persuade-only,10
CEC514057422,persuade-only,10
210E5C7F2F35,persuade-only,10
D65A9A78A23E,persuade-only,10
916CDD686404,persuade-only,10
64D9D150E43D,persuade-only,10
8593D649EBE4,persuade-only,10
4CFEE034318F,persuade-only,10
2D6B650A15FD,persuade-only,10
105FBB463064,persuade-only,10
29BCE8906E8E,persuade-only,10
46183881BE11,persuade-only,10
E4DD1F3429F8,persuade-only,10
BAA1D7B94854,persuade-only,10
97A8C7304C25,persuade-only,10
B5BEC55A9305,persuade-only,10
7AF7BFC4BF8D,persuade-only,10
2C7934648594,persuade-only,10
B8AB4C6E1F5A,persuade-only,10
2208F4EB02E5,persuade-only,10
3A4E619499C7,persuade-only,10
743D207540B1,persuade-only,10
C9CEB2109C27,persuade-only,10
39E08058C7B8,persuade-only,10
5F522FE6B030,persuade-only,10
37B47DC62A78,persuade-only,10
9A1BB0A511B2,persuade-only,10
7828F43230C2,persuade-only,10
7832EF6A2D70,persuade-only,10
7D89CBF638CE,persuade-only,10
42D5B756CACE,persuade-only,10
AEE04FDAE297,persuade-only,10
459F27598FA9,persuade-only,10
516557988F8B,persuade-only,10
A4BBC75728EF,persuade-only,10
A3A13A14C9B5,persuade-only,10
BDEEF1C21803,persuade-only,10
A9EBC5E40694,persuade-only,10
49FF5BB9A6CA,persuade-only,10
46703375973,persuade-only,10
F879F281F121,persuade-only,10
4E30F0777917,persuade-only,10
4F354E3FCD30,persuade-only,10
108CCC90A2FB,persuade-only,10
C2BF4C553358,persuade-only,10
2DEC8D3BA891,persuade-only,10
BC2210868DF6,persuade-only,10
7E1F0C3CC6D0,persuade-only,10
65183AEA7FC2,persuade-only,10
3F443A810D91,persuade-only,10
860738F5857F,persuade-only,10
AB7788B03DC1,persuade-only,10
AE82BD8A926A,persuade-only,10
946BE2800F04,persuade-only,10
271CBAA44AC3,persuade-only,10
CA04119154FF,persuade-only,10
24041E649D2E,persuade-only,10
1DC6C1064011,persuade-only,10
70FC597EF571,persuade-only,10
92B407AFBCBE,persuade-only,10
87258EA0A73C,persuade-only,10
BC6FA6976BC8,persuade-only,10
5ECBD433868E,persuade-only,10
B2244BA6AE2D,persuade-only,10
7AEC26540C49,persuade-only,10
C160AFBD9D19,persuade-only,10
BC4CC859C08D,persuade-only,10
71971D412CEC,persuade-only,10
68D384EBB6FB,persuade-only,10
E24220DC9CBC,persuade-only,10
F831783F5164,persuade-only,10
82177357AAB8,persuade-only,10
9BB40EB22025,persuade-only,10
52F5C4141DD6,persuade-only,10
A44210346B0C,persuade-only,10
43B24ED85767,persuade-only,10
54A7A2CF8D60,persuade-only,10
51D490A60F0F,persuade-only,10
94C2AC40437B,persuade-only,10
FB96D08289B1,persuade-only,10
56BDBCA6E4C8,persuade-only,10
1437601709BB,persuade-only,10
0B4FAC7A4A8B,persuade-only,10
ACC2488E77B7,persuade-only,10
7C7A000868BF,persuade-only,10
FA2EF4B0E2E7,persuade-only,10
770EF6D2D14C,persuade-only,10
C85EFB28D2F6,persuade-only,10
516ECA74E0D5,persuade-only,10
4943FDD99039,persuade-only,10
7A5926192F3C,persuade-only,10
E49E1BE24B54,persuade-only,10
80762DA00183,persuade-only,10
703ED1AC72C4,persuade-only,10
23B7C4778106,persuade-only,10
F0656070D527,persuade-only,10
CA59BF7649BE,persuade-only,10
F009C17298B7,persuade-only,10
827DB1A83F7A,persuade-only,10
9DC08D601022,persuade-only,10
D94F579CFD16,persuade-only,10
93D9AC33BF71,persuade-only,10
E51A57766989,persuade-only,10
BC2CAB7DB6F0,persuade-only,10
CFF4F33406B9,persuade-only,10
93863972F6EF,persuade-only,10
2B5A9EF786E7,persuade-only,10
C9B1476CF832,persuade-only,10
03990A4F67B4,persuade-only,10
24D7E9159963,persuade-only,10
C629F50CB2BE,persuade-only,10
E4D4DBB54D4B,persuade-only,10
CC859523C0FE,persuade-only,10
AA1CDE1DE20C,persuade-only,10
84A55E13EEC1,persuade-only,10
9000217714BE,persuade-only,10
AA95E0C631D9,persuade-only,10
E8310EE7808E,persuade-only,10
4189BE6EB2BB,persuade-only,10
4579B625E1E8,persuade-only,10
4CA50E2333F2,persuade-only,10
2E655BA40E7D,persuade-only,10
1B8F4DDB120A,persuade-only,10
DD8F90D2A759,persuade-only,10
FC9E2A38AFBB,persuade-only,10
FA2592B4C2AB,persuade-only,10
D0EDA246FCA0,persuade-only,10
27778596AFD5,persuade-only,10
914D457FE4DC,persuade-only,10
538E02E87EE2,persuade-only,10
D34504244EBD,persuade-only,10
88990A944CC0,persuade-only,10
C533DB3CDCF5,persuade-only,10
D49E57AFD1D1,persuade-only,10
65C8F881F296,persuade-only,10
94D37C7BE2ED,persuade-only,10
FB5ECCB3FB10,persuade-only,10
D7F08906BCB3,persuade-only,10
7AA48CB7269C,persuade-only,10
94712914C4F0,persuade-only,10
22D4F1298062,persuade-only,10
CF2400A27FF1,persuade-only,10
871B7DB49A3F,persuade-only,10
1842B5E46878,persuade-only,10
48FB3180E4EF,persuade-only,10
1C6AD56843C8,persuade-only,10
E20BA9FF8CD1,persuade-only,10
0D57449ADB7E,persuade-only,10
59409428D80E,persuade-only,10
CA12A5A210FF,persuade-only,10
80664125F8D0,persuade-only,10
A846836E9708,persuade-only,10
4C3B693C4E52,persuade-only,10
3C442451101C,persuade-only,10
932D13D609F6,persuade-only,10
E188A496D70C,persuade-only,10
518A59BA91F4,persuade-only,10
DB64557FFF45,persuade-only,10
85783DD810EF,persuade-only,10
830F3C15936F,persuade-only,10
B6754C50B4F0,persuade-only,10
884E6C7D3160,persuade-only,10
51A5A4C583D2,persuade-only,10
B65275183C2E,persuade-only,10
6A07A93294AD,persuade-only,10
234C30A69CA4,persuade-only,10
B0F5A3880ECB,persuade-only,10
AD792BAF03AA,persuade-only,10
4427BED9AFFD,persuade-only,10
FD84DB08498A,persuade-only,10
8CDB60679B26,persuade-only,10
C6CD02160C0D,persuade-only,10
0EFDADD0CCD9,persuade-only,10
F0705A8B29DE,persuade-only,10
24D418729648,persuade-only,10
CBF57C499977,persuade-only,10
B29EB2BF4D96,persuade-only,10
A8559152A433,persuade-only,10
D90FF71D0964,persuade-only,10
B88301B4E6D7,persuade-only,10
D81114D5646C,persuade-only,10
7CE82E687AFD,persuade-only,10
BB33169642C3,persuade-only,10
7D609EE1A5EC,persuade-only,10
4F5DCB0DCCD0,persuade-only,10
46D66DD407B1,persuade-only,10
F176A8CF72BB,persuade-only,10
844CC1FA570F,persuade-only,10
928C9AE07FE0,persuade-only,10
910189559FBD,persuade-only,10
55904A998741,persuade-only,10
C163D52B6F43,persuade-only,10
FD3BDEB06028,persuade-only,10
8E5816188853,persuade-only,10
6A988A538ED8,persuade-only,10
578F55185BA7,persuade-only,10
771698A8CE95,persuade-only,10
74E66DFB5113,persuade-only,10
05A474FBA68F,persuade-only,10
FB501A408B8A,persuade-only,10
CD166FD9EFA6,persuade-only,10
481B86F1521E,persuade-only,10
8051853E8AF7,persuade-only,10
867A58ACE30E,persuade-only,10
086D6343AB33,persuade-only,10
3348F1455A61,persuade-only,10
802E234C4BB9,persuade-only,10
63714646F1F4,persuade-only,10
BEE16EB0ACF4,persuade-only,10
9A441AF0EA0D,persuade-only,10
17DDD76F2023,persuade-only,10
6B5D04317738,persuade-only,10
B48302EAFB68,persuade-only,10
A0EB6EAA4060,persuade-only,10
CA79F1AAB238,persuade-only,10
D6105DFE6379,persuade-only,10
DD4452393C7E,persuade-only,10
7A9B42FE8719,persuade-only,10
65231CB357DF,persuade-only,10
328A777ADA33,persuade-only,10
0E9A166C4B67,persuade-only,10
BAC97C094725,persuade-only,10
5D3043E01B62,persuade-only,10
06DDAA4EB60C,persuade-only,10
0E848AA38DB7,persuade-only,10
1AAA0FA599F9,persuade-only,10
3D8D67C9E2D0,persuade-only,10
444BAFC4DB80,persuade-only,10
F805589FE04C,persuade-only,10
AF41FBC320A5,persuade-only,10
58FE015253B7,persuade-only,10
3D491C4153CE,persuade-only,10
5A7743501C3A,persuade-only,10
77BA08AAE108,persuade-only,10
ADADD3AF30B1,persuade-only,10
7127D8A7CDF5,persuade-only,10
95D8D99C517E,persuade-only,10
06348D6E4080,persuade-only,10
690D4166C20C,persuade-only,10
8B9EEF86DD66,persuade-only,10
26B9F1A418E2,persuade-only,10
8BCE4A1BBB8E,persuade-only,10
4FB443E89181,persuade-only,10
5B92A6484CCB,persuade-only,10
68B10E50F695,persuade-only,10
718F49EDE5EC,persuade-only,10
EF9677DEFA79,persuade-only,10
1536D4AC6501,persuade-only,10
A0A61C1FD07B,persuade-only,10
BC8ABD92AC4D,persuade-only,10
1FBDE79B7DE3,persuade-only,10
52119FF73675,persuade-only,10
A4C42F2B3A57,persuade-only,10
DDF611F84032,persuade-only,10
F831EAA238CC,persuade-only,10
03D0A8C34AFB,persuade-only,10
5BEEB3F5D022,persuade-only,10
EC025D0FFD23,persuade-only,10
A10877F7DE48,persuade-only,10
9D9BC47E7E96,persuade-only,10
E2C5E75AEB85,persuade-only,10
9306D72EC3E7,persuade-only,10
6402C64B1444,persuade-only,10
7185FB63F21B,persuade-only,10
CEEFCBFE54E4,persuade-only,10
9EB3FBEEDBD9,persuade-only,10
09F1FC4F0F47,persuade-only,10
4EDB197A680E,persuade-only,10
E3F990437D0B,persuade-only,10
66CDB0D96058,persuade-only,10
2B53D5D29EAE,persuade-only,10
6043BA11ED60,persuade-only,10
23172C7BD629,persuade-only,10
A20001E13EAE,persuade-only,10
202C16A5B108,persuade-only,10
31D92B78B151,persuade-only,10
23770C56BF47,persuade-only,10
B8EA14D3E542,persuade-only,10
F6EA5E76CC32,persuade-only,10
287A262E4417,persuade-only,10
D0EACBBBD862,persuade-only,10
C4F760DBDD16,persuade-only,10
851FFB9D96E1,persuade-only,10
977103A9DFE1,persuade-only,10
E70FDC4A9010,persuade-only,10
08855915B1F3,persuade-only,10
D74D7731FEA0,persuade-only,10
A279B0B48786,persuade-only,10
24E83FA682F8,persuade-only,10
B5083253724F,persuade-only,10
28F1E43C7884,persuade-only,10
F26E4B13C5FB,persuade-only,10
F3B161B692F9,persuade-only,10
0DE6D016C7FC,persuade-only,10
FA205817C3C5,persuade-only,10
AF3AC84DD882,persuade-only,10
CCB48976ED97,persuade-only,10
103CC3AA8F90,persuade-only,10
7727F4D58387,persuade-only,10
87D07D40F15E,persuade-only,10
A1CE91F40D45,persuade-only,10
4C2D6759AD38,persuade-only,10
B724D11E09C5,persuade-only,10
4472129F46CF,persuade-only,10
6B3AF4AD81EA,persuade-only,10
547B0846CB1B,persuade-only,10
ADE6D1DFC53B,persuade-only,10
FA63A2D4191E,persuade-only,10
965BE22A69E5,persuade-only,10
A295FDD07F53,persuade-only,10
448F5DC3237F,persuade-only,10
879899ED7AEF,persuade-only,10
C99AE311CB7B,persuade-only,10
33B1DB03DCAD,persuade-only,10
2FD3B620DE15,persuade-only,10
A707D99B4C78,persuade-only,10
02CDFA415350,persuade-only,10
637F17D96F48,persuade-only,10
3F36005DC45A,persuade-only,10
117FFA9B4B12,persuade-only,10
34AB53DA73EF,persuade-only,10
627AD4369D37,persuade-only,10
A1F95E312646,persuade-only,10
442CB680039F,persuade-only,10
CDEA9FC4A2C1,persuade-only,10
DCE199D98B3D,persuade-only,10
E51722919697,persuade-only,10
9D2D6842C1B3,persuade-only,10
6F7CCB64354C,persuade-only,10
7489B153118D,persuade-only,10
E84AB4FFA81C,persuade-only,10
604E0A104A97,persuade-only,10
1DE4E5333FE6,persuade-only,10
D819F9680753,persuade-only,10
3892D5C76B39,persuade-only,10
7F658EA3F2EA,persuade-only,10
3B30FDC5AAE8,persuade-only,10
50614A110213,persuade-only,10
211F21B81B38,persuade-only,10
DA67A738611E,persuade-only,10
18FBB0E38C68,persuade-only,10
7F616F0C4D8F,persuade-only,10
26788B95F2F2,persuade-only,10
FD6E0C78E9BB,persuade-only,10
2E64615FFB93,persuade-only,10
45F0D8644892,persuade-only,10
47C88CA583C6,persuade-only,10
ABEB82F77B84,persuade-only,10
8BB4FACB073C,persuade-only,10
2BA01892D7EE,persuade-only,10
7C7826E3F76B,persuade-only,10
0BA5506F91C5,persuade-only,10
9895709089F0,persuade-only,10
42BDE6E6B140,persuade-only,10
E267774724A3,persuade-only,10
F6DFC933BCC3,persuade-only,10
37C9830D8815,persuade-only,10
FAFDA54C78E1,persuade-only,10
9A0972A02B2A,persuade-only,10
6E67381CC535,persuade-only,10
79CF90622262,persuade-only,10
2CC4B554C694,persuade-only,10
BADF7845CDA3,persuade-only,10
F19896E2D232,persuade-only,10
14107BE4409C,persuade-only,10
51862B10529B,persuade-only,10
CD1B4AE39682,persuade-only,10
A1F389C6A2A3,persuade-only,10
AEC47500AA79,persuade-only,10
95A1EE29614A,persuade-only,10
68B1B9C3EA1D,persuade-only,10
11D36CD1AC96,persuade-only,10
139E760C6DEE,persuade-only,10
A4F773503156,persuade-only,10
2907A97CC7C4,persuade-only,10
89DD12847D93,persuade-only,10
2ED265408C82,persuade-only,10
2BB25A23C9CA,persuade-only,10
AAA9670F8168,persuade-only,10
116A50DF4ADF,persuade-only,10
4F112B2712E2,persuade-only,10
F53DA3118668,persuade-only,10
DE2AEFF23011,persuade-only,10
3544D0B1BCDB,persuade-only,10
640AAB71319F,persuade-only,10
AA2A58643ABF,persuade-only,10
BECA96F21873,persuade-only,10
07C6107B301F,persuade-only,10
F49FA5EFCF75,persuade-only,10
9C2A464C9716,persuade-only,10
B2A621D75A0D,persuade-only,10
EFEFA4F6596E,persuade-only,10
F32A0A41B697,persuade-only,10
5D2E9A2608B5,persuade-only,10
76F4A2CFF66B,persuade-only,10
BF6463EA5A5F,persuade-only,10
C0AC393B1DC9,persuade-only,10
9FA8391D4B9E,persuade-only,10
371719D9B43D,persuade-only,10
005D28D3FEC2,persuade-only,10
F6E37C093553,persuade-only,10
BE1E07640466,persuade-only,10
663555E90485,persuade-only,10
763AE37F4BD7,persuade-only,10
B15EA1EE9302,persuade-only,10
2E32EE82D785,persuade-only,10
4F53FDABD596,persuade-only,10
C39E40DFF3FF,persuade-only,10
0949D328CAC8,persuade-only,10
5035B5AFCDEA,persuade-only,10
727C769BB973,persuade-only,10
556CAEBD8954,persuade-only,10
CF8CA7E3A69A,persuade-only,10
BFD53A1B3342,persuade-only,10
76764A83DA39,persuade-only,10
9B6A95DD8E05,persuade-only,8
2321C93F8D7E,persuade-only,8
16D1DCBC366E,persuade-only,8
26ED9496E08C,persuade-only,8
0BC2D988CA5D,persuade-only,8
20AFE3565B10,persuade-only,8
93AE46205ED2,persuade-only,8
96B8F7A4DAB9,persuade-only,8
F72CD30CAD70,persuade-only,8
92800D9CB22E,persuade-only,8
8783D7E09D7E,persuade-only,8
D1DBB999DB47,persuade-only,8
D6466B4502D5,persuade-only,8
F44F8A3C3CDD,persuade-only,8
02F74331C369,persuade-only,8
3CD912C299E0,persuade-only,8
698B957C1FAD,persuade-only,8
C97AF423A6AA,persuade-only,8
9DCD00FF30A2,persuade-only,8
FCD8E0AB7133,persuade-only,8
12C580353B69,persuade-only,8
0E2397C95D74,persuade-only,8
9588D4FFC84E,persuade-only,8
604BECEA8FBE,persuade-only,8
13A4CE233CDA,persuade-only,8
1F150143FE89,persuade-only,8
1C8564154C20,persuade-only,8
4BC0F772980D,persuade-only,8
9ABAA03ACB4B,persuade-only,8
5FBE6E6D86F9,persuade-only,8
A95DF27FF021,persuade-only,8
7C9E8F9D661F,persuade-only,8
7157D835228A,persuade-only,8
75F35B39F4AA,persuade-only,8
9C4B06B51CFC,persuade-only,8
CB0BF6DDF9B7,persuade-only,8
453564C3F4E3,persuade-only,8
E3A519D05CE5,persuade-only,8
F0DBA31AF30C,persuade-only,8
1E759EE13558,persuade-only,8
D972C6918584,persuade-only,8
2222A56620C0,persuade-only,8
4860A4878ED5,persuade-only,8
D9051AACAC49,persuade-only,8
415676621BFB,persuade-only,8
3F0A465CBE35,persuade-only,8
43EC1533429B,persuade-only,8
F6A2AEEBDF0D,persuade-only,8
BA6A9F0E5306,persuade-only,8
3E2C1148077C,persuade-only,8
ACA6FC4A813D,persuade-only,8
2E0830F07EC8,persuade-only,8
F3A197A8348C,persuade-only,8
9AF39AF24661,persuade-only,8
46CBC9429ADB,persuade-only,8
2498B1D89628,persuade-only,8
791E6770644C,persuade-only,8
EFC6EC79D28D,persuade-only,8
0C216F2C365B,persuade-only,8
EAC3596461E7,persuade-only,8
2514C0AD2026,persuade-only,8
9E0303CC5824,persuade-only,8
BAD78C43D291,persuade-only,8
3CCBF301FE30,persuade-only,8
285F882853A4,persuade-only,8
17A50BE2FA1C,persuade-only,8
AB4F9B52DF71,persuade-only,8
E04328029B5D,persuade-only,8
599620A50158,persuade-only,8
D83B639CDF7F,persuade-only,8
1D0ED4D5C9D9,persuade-only,8
2AB4CD937595,persuade-only,8
862FEAF83C5B,persuade-only,8
A4035C4D846D,persuade-only,8
F8261D76CC4A,persuade-only,8
3B067F759865,persuade-only,8
FC32A69615FF,persuade-only,8
16482660AC91,persuade-only,8
B18A0DBBF287,persuade-only,8
ADD7CE85B73C,persuade-only,8
C519FD18B620,persuade-only,8
79125DE3F351,persuade-only,8
26557C3672F2,persuade-only,8
02B12E0E4025,persuade-only,8
67E34C1004D4,persuade-only,8
4F8E6891A4B7,persuade-only,8
F33BC3C2DDF3,persuade-only,8
89A31DD6C8E1,persuade-only,8
EF7B40F9314A,persuade-only,8
AE47AB399CF4,persuade-only,8
84A96D976445,persuade-only,8
7448145C4A5F,persuade-only,8
4F7F5784717B,persuade-only,8
AF68F7B20B1F,persuade-only,8
551BB83EEF11,persuade-only,8
DD71BE46AFE9,persuade-only,8
73F61C6675AB,persuade-only,8
0EF272634FEE,persuade-only,8
5E6E28DFFAB6,persuade-only,8
EF62C29BE292,persuade-only,8
53B9330A8106,persuade-only,8
DFD700856850,persuade-only,8
FA1DE4EF2FAB,persuade-only,8
AA12243C8371,persuade-only,8
1F25E363B7CC,persuade-only,8
FABE0E966789,persuade-only,8
04A24D0BAB28,persuade-only,8
7BE7CE9DA4E9,persuade-only,8
52A206351DE6,persuade-only,8
1300228ADAC3,persuade-only,8
2A7DA5E61374,persuade-only,8
26485BBC6E47,persuade-only,8
AD172AE23CAC,persuade-only,8
9F940B25741C,persuade-only,8
A27F852ECCC3,persuade-only,8
7C1EAA5096AC,persuade-only,8
F61646B5CC08,persuade-only,8
0F89C0EE8981,persuade-only,8
3F36104344DB,persuade-only,8
D62E2B64236C,persuade-only,8
8D1AFB0201C0,persuade-only,8
8E3D55B11AEE,persuade-only,8
DEC0AE0BBCA6,persuade-only,8
415672DB1873,persuade-only,8
6E500B8B5DD9,persuade-only,8
4F46B0E32EB7,persuade-only,8
F93874852507,persuade-only,8
60090FD45183,persuade-only,8
A272AD6BD9AF,persuade-only,8
F4650B5DFF47,persuade-only,8
BA6E16F7F861,persuade-only,8
595BF7E204FD,persuade-only,8
0F2C1C946844,persuade-only,8
C72D89FE5EF2,persuade-only,8
C0979831CC71,persuade-only,8
9E7468150E78,persuade-only,8
3997C6D12E37,persuade-only,8
A8889975565B,persuade-only,8
129E8C26C10D,persuade-only,8
5369752CEAB0,persuade-only,8
158096ED2561,persuade-only,8
4FFE43F4135B,persuade-only,8
9B7F129FFB77,persuade-only,8
2B81FF610FB7,persuade-only,8
ADF4E2265CE0,persuade-only,8
9504EDD8FE31,persuade-only,8
79B1AEEE8C7B,persuade-only,8
7F87920E2DFA,persuade-only,8
D7B7922A821B,persuade-only,8
A0F328ADB40C,persuade-only,8
4EC2CCDB49DC,persuade-only,8
E263EB3FBC22,persuade-only,8
570D3C7684D2,persuade-only,8
113942A18C27,persuade-only,8
489D79BE18C6,persuade-only,8
5C6687B1AA0B,persuade-only,8
C0635735705B,persuade-only,8
0699B4A08981,persuade-only,8
22B275BF971C,persuade-only,8
13F4CEEDDCBD,persuade-only,8
D185087926CD,persuade-only,8
1445C99DF53B,persuade-only,8
AD21FBA1A7DF,persuade-only,8
F38249CB8435,persuade-only,8
532496FD6727,persuade-only,8
4ADD9D52FC2E,persuade-only,8
E676BEF17B80,persuade-only,8
F1D2BA3E0D47,persuade-only,8
C4C16DF2FE64,persuade-only,8
1E19464E4C30,persuade-only,8
83AAAD315F57,persuade-only,8
AEDEB221139D,persuade-only,8
B7CB125E7BD5,persuade-only,8
008C457C8E0B,persuade-only,8
A239AE9A985D,persuade-only,8
AF0203C8BFE4,persuade-only,8
2F8F04D2D0C6,persuade-only,8
11C0D83F479E,persuade-only,8
5478972243CE,persuade-only,8
62BE2CD4427F,persuade-only,8
4E8F8A840479,persuade-only,8
12E283B3F303,persuade-only,8
8E3A5F23A705,persuade-only,8
4E8255A83429,persuade-only,8
4AF4567BBE9F,persuade-only,8
E05800F81426,persuade-only,8
57EB0A572616,persuade-only,8
33D741DE2BCA,persuade-only,8
0459F1BBF74A,persuade-only,8
4639878D6C17,persuade-only,8
CF0869D8847B,persuade-only,8
2E9E0F46CD6A,persuade-only,8
A5DE8251CBCE,persuade-only,8
5AC37FFFB62E,persuade-only,8
FE504DF4879E,persuade-only,8
AED1693001E4,persuade-only,8
ACC87684DC19,persuade-only,8
17C80F3C80B3,persuade-only,8
EE92D5471D45,persuade-only,8
B16710F91588,persuade-only,8
12135DEF3C3F,persuade-only,8
1EAB51728A20,persuade-only,8
D425C2472543,persuade-only,8
6BE489CADC95,persuade-only,8
DCA37228E485,persuade-only,8
7BCB40C5D59B,persuade-only,8
D5847B4B6935,persuade-only,8
57E6F4BD9AE2,persuade-only,8
7CF8EEE92A86,persuade-only,8
E98F49492C8B,persuade-only,8
AAF5D100E836,persuade-only,8
7E0447C178D8,persuade-only,8
D58DD07BC0D6,persuade-only,8
6FF3C3A95428,persuade-only,8
B3826CEDE916,persuade-only,8
B27C4443F88F,persuade-only,8
872D2382D49E,persuade-only,8
D7DA16DF1DFA,persuade-only,8
6F563DEA1D26,persuade-only,8
F4003A737E0A,persuade-only,8
084A87B3B853,persuade-only,8
87A974F87B12,persuade-only,8
87186C957B20,persuade-only,8
C044BD1DAC0E,persuade-only,8
3F72977E9580,persuade-only,8
4870AB2B3E7D,persuade-only,8
5BE3649A250D,persuade-only,8
3EAC832BAB92,persuade-only,8
4CE0D4553658,persuade-only,8
65991D1DA389,persuade-only,8
F84CB4D0589A,persuade-only,8
24FC5E6ADF1A,persuade-only,8
326DEFF8D486,persuade-only,8
E83EAE114F13,persuade-only,8
A383D99A04DF,persuade-only,8
B4FC71C68AF1,persuade-only,8
F93CCC2EF0A5,persuade-only,8
A2E77A390DED,persuade-only,8
223FCA37F79D,persuade-only,8
697647371E0B,persuade-only,8
A02C479F14E3,persuade-only,8
9CC05FDD1C8F,persuade-only,8
7D5947A4060E,persuade-only,8
793379D7FAE6,persuade-only,8
62F9D6559F14,persuade-only,8
E24CB91289DE,persuade-only,8
A8BBC8F598F4,persuade-only,8
811EA43C1813,persuade-only,8
DACF12F21A7C,persuade-only,8
C74D540B715B,persuade-only,8
C2F4EDC43D71,persuade-only,8
1DB0684041EC,persuade-only,8
8E20AB58A907,persuade-only,8
14097CCF4030,persuade-only,8
48D580D3379E,persuade-only,8
7880E9702E1B,persuade-only,8
E6267F2931AF,persuade-only,8
5F498065B47B,persuade-only,8
616F112B59F4,persuade-only,8
43BF2EC06123,persuade-only,8
F3DC75A47A25,persuade-only,8
79DD90A5672B,persuade-only,8
BAAEFBE3AA34,persuade-only,8
D25B8D9F7D84,persuade-only,8
5A412BB760A7,persuade-only,8
0A7A8F866208,persuade-only,8
